Label,Degree,PageRank,Eigenvector Centrality
kidtruant,0,0.0,0.0
Gavin,0,0.0,0.0
fred_ox,0,0.0,0.0
ryanadserias,0,0.0,0.0
elliottbroods,0,0.0,0.0
nikkiwraith,0,0.0,0.0
maciek226,0,0.0,0.0
PhilGlasst,0,0.0,0.0
itz.dlove,0,0.0,0.0
brianashe,0,0.0,0.0
BrendanSmith,2,8.114785345920482E-4,0.0
JamesChambers,0,0.0,0.0
briskcase,0,0.0,0.0
RobTinsman,0,0.0,0.0
drobinson48,0,0.0,0.0
ArCeI25,0,0.0,0.0
dbudimir,0,0.0,0.0
jinoda,0,0.0,0.0
abhimatgautam,0,0.0,0.0
leftnotracks,0,0.0,0.0
MarkBrown,0,0.0,0.0
MichaelOliver,0,0.0,0.0
HowdyBrownie,0,0.0,0.0
MikeZoltek,0,0.0,0.0
ookees,0,0.0,0.0
chefjd,0,0.0,0.0
DavidMitchell,0,0.0,0.0
drewdockery,0,0.0,0.0
DarkStar,0,0.0,0.0
Mon,0,0.0,0.0
D1,2,8.114785345920482E-4,0.0
KyleHorn,0,0.0,0.0
liucoj,0,0.0,0.0
TresWatson,0,0.0,0.0
cftarnas,0,0.0,0.0
exNewt,3,8.114785345920482E-4,0.0
iloveqatar,0,0.0,0.0
Jiel,0,0.0,0.0
chrisyoung,0,0.0,0.0
lindsay.kevin,0,0.0,0.0
PassDock,0,0.0,0.0
MarcusWatstein,0,0.0,0.0
MrGlitch,0,0.0,0.0
BradHill,0,0.0,0.0
yasinmollaemon,0,0.0,0.0
Loke2112,2,8.114785345920482E-4,0.0
RobertMungo,0,0.0,0.0
jowtowie,0,0.0,0.0
PyroTouch,0,0.0,0.0
bubonicfred,0,0.0,0.0
graceparker000,0,0.0,0.0
shauner74,0,0.0,0.0
Brendan S,0,0.0,0.0
ChanelTangVivian,0,0.0,0.0
hywasaint,0,0.0,0.0
baldeagle86,0,0.0,0.0
DROCK5280,0,0.0,0.0
davewhitehead,0,0.0,0.0
ajdomanico,0,0.0,0.0
FerhatA,0,0.0,0.0
MacWidgets,0,0.0,0.0
AlWalterMuc,0,0.0,0.0
MatthewW,0,0.0,0.0
mahmood,0,0.0,0.0
marshall.staxx,0,0.0,0.0
Flitzefisch,0,0.0,0.0
webbermacman,0,0.0,0.0
brianfoley81,0,0.0,0.0
themacboy,0,0.0,0.0
jmobileg21,0,0.0,0.0
Eric Alexander,0,0.0,0.0
Dotschko,0,0.0,0.0
RickYabeduarf,0,0.0,0.0
serge.tanguay,0,0.0,0.0
JonathanHuebsch,0,0.0,0.0
RoD,2,8.114785345920482E-4,0.0
chrisvg,0,0.0,0.0
MarkJamesLuzzi,0,0.0,0.0
thomas.ducusin,0,0.0,0.0
RoseLover,0,0.0,0.0
MikeFloyd,0,0.0,0.0
SaraRose,0,0.0,0.0
mMontalto,0,0.0,0.0
CoreySilvia,0,0.0,0.0
gregorylent,0,0.0,0.0
dealoupons,0,0.0,0.0
damiengirard,0,0.0,0.0
Steve Jods,0,0.0,0.0
captDaylight,0,0.0,0.0
blcarson,0,0.0,0.0
algreys,0,0.0,0.0
kevbec27606,0,0.0,0.0
PatrickHMadden,0,0.0,0.0
alfiejapanorama,0,0.0,0.0
abraker,0,0.0,0.0
detonationphoto,0,0.0,0.0
kitmonkman,0,0.0,0.0
yodamac,2,8.114785345920482E-4,0.0
jared52au,0,0.0,0.0
crazycopywriter,0,0.0,0.0
ramaismail,0,0.0,0.0
Andy,0,0.0,0.0
otticO,0,0.0,0.0
jp138233,0,0.0,0.0
TomLincoln,0,0.0,0.0
jschwalbe,0,0.0,0.0
GertrudEfmack,0,0.0,0.0
iLounge,0,0.0,0.0
SaeranManiparathy,0,0.0,0.0
davewantsmoore,0,0.0,0.0
Peter G2,0,0.0,0.0
mike5,0,0.0,0.0
fwsm,0,0.0,0.0
_TheChad_,0,0.0,0.0
demandread,0,0.0,0.0
petriojala,2,8.114785345920482E-4,0.0
lambent.eli,0,0.0,0.0
spcurtis81,0,0.0,0.0
KellenRosie,0,0.0,0.0
David Swallow,0,0.0,0.0
MetphotoDotNet,0,0.0,0.0
Ricardo Castelo,0,0.0,0.0
mrrichardlewis,2,8.114785345920482E-4,0.0
IanParkinson,0,0.0,0.0
JamesP,0,0.0,0.0
johnmcboston,0,0.0,0.0
ramilv1,0,0.0,0.0
TobyCline,7,8.114785345920482E-4,0.0
think_milly,1,8.114785345920482E-4,0.0
maxats,1,8.114785345920482E-4,0.0
stephen_corral,1,8.114785345920482E-4,0.0
JohnSotomayor,1,8.114785345920482E-4,0.0
chris.gallahan,2,8.114785345920482E-4,0.0
spjholland,3,8.114785345920482E-4,0.0
MattBarnes,5,8.114785345920482E-4,0.0
lucianf,1,8.114785345920482E-4,0.0
david.burren,2,8.114785345920482E-4,0.0
REReader,1,8.114785345920482E-4,0.0
sconig,1,8.114785345920482E-4,0.0
Fingg,0,0.0,0.0
AsnalAbbas,0,0.0,0.0
Ian_in_Perth,0,0.0,0.0
Grahas,0,0.0,0.0
TheRealRichii,0,0.0,0.0
ojstagg93,0,0.0,0.0
patjorio,0,0.0,0.0
zedmike,0,0.0,0.0
KevinBracey,0,0.0,0.0
pmccann,0,0.0,0.0
jeff2,0,0.0,0.0
malbiniak,0,0.0,0.0
RandallSwain,0,0.0,0.0
morgsd,0,0.0,0.0
casual_kitchen,0,0.0,0.0
fivefootpear,0,0.0,0.0
MikeTeevan,0,0.0,0.0
playtimeohhey,0,0.0,0.0
Purple,0,0.0,0.0
kayak174,0,0.0,0.0
bellhaven,0,0.0,0.0
pedritho,0,0.0,0.0
ken,0,0.0,0.0
corbinfiasco,1,8.114785345920482E-4,0.0
mcamp52,0,0.0,0.0
FredP,0,0.0,0.0
clarkeck,0,0.0,0.0
AnthonyLopez,2,8.114785345920482E-4,0.0
thewiccaman,0,0.0,0.0
andrewtelliott,0,0.0,0.0
gazbeirne,0,0.0,0.0
PenLlawen,0,0.0,0.0
maldaen,0,0.0,0.0
stansmithhhhh,0,0.0,0.0
alxmusyne,0,0.0,0.0
ngmo.jp,0,0.0,0.0
chailey_,0,0.0,0.0
StevenSyme,0,0.0,0.0
aduffbrew,0,0.0,0.0
eddy,0,0.0,0.0
PohWahLeong,0,0.0,0.0
uniquesexydaddy,0,0.0,0.0
mpg31337,0,0.0,0.0
JonMacKinnon,0,0.0,0.0
kelkulus,0,0.0,0.0
MarkWhitenack,0,0.0,0.0
ereins158,0,0.0,0.0
TomTweetz,0,0.0,0.0
jkonrath,0,0.0,0.0
ZildjianKX,0,0.0,0.0
no,0,0.0,0.0
ijustdoit2it,0,0.0,0.0
vanessa,0,0.0,0.0
royalps,0,0.0,0.0
RCRPodcast,0,0.0,0.0
cirtome,0,0.0,0.0
jamescoulee,0,0.0,0.0
JusticeLeague,0,0.0,0.0
boileratlaw,0,0.0,0.0
clippingpath.specialists,0,0.0,0.0
ftaok,1,8.114785345920482E-4,0.0
mike,0,0.0,0.0
BrianCBock,3,8.114785345920482E-4,0.0
ChristinaSmythe,0,0.0,0.0
jacklynjohnson89,0,0.0,0.0
Chris Murphy,2,8.114785345920482E-4,0.0
stiemark,0,0.0,0.0
Silentalarmist,0,0.0,0.0
insanit,0,0.0,0.0
JohnRussell,0,0.0,0.0
jeshyr,0,0.0,0.0
PeterMellows,0,0.0,0.0
mishootka,0,0.0,0.0
comments,0,0.0,0.0
Organizy,0,0.0,0.0
SimonPrutton,0,0.0,0.0
JoseFRodriguez,0,0.0,0.0
manufracture,0,0.0,0.0
ChrisLeiter,2,8.114785345920482E-4,0.0
jillianmarmolina,0,0.0,0.0
makers07,0,0.0,0.0
Crypton48,0,0.0,0.0
JoshElswick,0,0.0,0.0
TrevorVerhelst,0,0.0,0.0
johndsonice,0,0.0,0.0
tchomecare1,0,0.0,0.0
wlfenimore,0,0.0,0.0
mp81,0,0.0,0.0
kwoxford,0,0.0,0.0
lazytrap,0,0.0,0.0
bocjonah,0,0.0,0.0
kbotc1,0,0.0,0.0
luislega,0,0.0,0.0
asakija,0,0.0,0.0
simondick,0,0.0,0.0
sudipta2sudipta,0,0.0,0.0
JulieAwsoom,0,0.0,0.0
houdini,0,0.0,0.0
MHy,0,0.0,0.0
phongsta,0,0.0,0.0
cretcheulx,0,0.0,0.0
JoriKostiainen,0,0.0,0.0
DoxieScanner,1,8.114785345920482E-4,0.0
MiaGrey,0,0.0,0.0
cptnrandy,0,0.0,0.0
agentspike15,0,0.0,0.0
Erwin,0,0.0,0.0
phatsew,0,0.0,0.0
Batman2372,0,0.0,0.0
St3tch,0,0.0,0.0
spjon,0,0.0,0.0
maxp,0,0.0,0.0
purvi.p2013,0,0.0,0.0
smellysoccer,0,0.0,0.0
MohdNureddin,0,0.0,0.0
tikiwak,0,0.0,0.0
AndrewCurran,0,0.0,0.0
DriesGroblerJr.,0,0.0,0.0
dickeyjeff,0,0.0,0.0
Sarah Roquelaure,0,0.0,0.0
Jt1,0,0.0,0.0
DanieltOfficial,0,0.0,0.0
bigbobbyboogie,0,0.0,0.0
rarunach,0,0.0,0.0
Horst,0,0.0,0.0
DayneHigginbotham,0,0.0,0.0
WrangVoo,0,0.0,0.0
dafathersscrew,0,0.0,0.0
DanPierce,0,0.0,0.0
brppreacher,0,0.0,0.0
gabor.weiner,0,0.0,0.0
mpd01605,0,0.0,0.0
Prince Ugwuh,0,0.0,0.0
Loft,0,0.0,0.0
jonnikuest1,0,0.0,0.0
CalmightyApp,0,0.0,0.0
sawyer,0,0.0,0.0
ChrisMisker,0,0.0,0.0
RichardSmith,0,0.0,0.0
mojoesque,0,0.0,0.0
dwighthouse,0,0.0,0.0
AdrianEAlvarez,0,0.0,0.0
ZacharyDavis,0,0.0,0.0
AndyBates,0,0.0,0.0
buildingadoor,0,0.0,0.0
AlborzElvisHeydaryan,0,0.0,0.0
DennisMDewey,0,0.0,0.0
Xantar,0,0.0,0.0
JClark,0,0.0,0.0
WORKWORKWORKWORKWORKWORKWORKWORK,0,0.0,0.0
AdobeJones,0,0.0,0.0
Rumblebuddy,0,0.0,0.0
tydalforce,0,0.0,0.0
WarioJim,0,0.0,0.0
DarrenJackson,0,0.0,0.0
thishuman,0,0.0,0.0
Eachmall,0,0.0,0.0
tmc90,0,0.0,0.0
Rawr1,0,0.0,0.0
mjw,0,0.0,0.0
Pure_AutoSalon,0,0.0,0.0
shirley.rogers29,0,0.0,0.0
NHowell141,0,0.0,0.0
macintosh.morrison,0,0.0,0.0
binghamkolby,0,0.0,0.0
mikes1025,0,0.0,0.0
TimothyBrown,0,0.0,0.0
zeldaeevee64,0,0.0,0.0
GeraldOwen2,0,0.0,0.0
EmilyQutubRichmont1,0,0.0,0.0
BenjaminDang,0,0.0,0.0
nicholasgatewood,0,0.0,0.0
wiiill,0,0.0,0.0
BobJorganson,0,0.0,0.0
trentonlloydtaylor,0,0.0,0.0
hemionebarry,0,0.0,0.0
Reven Barrow,0,0.0,0.0
eldogburger,0,0.0,0.0
matthew2,0,0.0,0.0
finalcutking,0,0.0,0.0
cardfire,0,0.0,0.0
Fabrizio Bartolini,0,0.0,0.0
_infoghost,0,0.0,0.0
Beck Hoefling,0,0.0,0.0
graphmaven,0,0.0,0.0
fluxrad,0,0.0,0.0
jingGuo8023,2,8.114785345920482E-4,0.0
CDub,0,0.0,0.0
FrankFromHR,0,0.0,0.0
adamg,0,0.0,0.0
Here'sNja,0,0.0,0.0
jmholmes83,3,8.114785345920482E-4,0.0
LouieLee,0,0.0,0.0
RalphALongJr,0,0.0,0.0
MacICU,0,0.0,0.0
FayDildine,0,0.0,0.0
VanPerl,0,0.0,0.0
firesign3000,0,0.0,0.0
bernardsknight,0,0.0,0.0
JustinStiles,1,8.114785345920482E-4,0.0
ilenesmachine,3,8.114785345920482E-4,0.0
wluckie,1,8.114785345920482E-4,0.0
mobqa1,0,0.0,0.0
hollystewart18,0,0.0,0.0
PCCare247,0,0.0,0.0
macboy76,0,0.0,0.0
cuckooraja,0,0.0,0.0
tnaseem,0,0.0,0.0
donatj,0,0.0,0.0
AVRWC,0,0.0,0.0
jrflesch,0,0.0,0.0
jaedotae,0,0.0,0.0
livinpixels,0,0.0,0.0
Breezer2123,0,0.0,0.0
Oletros,0,0.0,0.0
Pakalpa,0,0.0,0.0
jtbayly,0,0.0,0.0
RaymondBertrand,0,0.0,0.0
AK,0,0.0,0.0
Aaron6,0,0.0,0.0
EstefaniaMendoza,0,0.0,0.0
joey_j,0,0.0,0.0
shahravi94,0,0.0,0.0
activescott,0,0.0,0.0
hachu,0,0.0,0.0
Gabriel,0,0.0,0.0
cublynx,0,0.0,0.0
edwardhchan,0,0.0,0.0
jtdavis,0,0.0,0.0
powerpinoy,0,0.0,0.0
rocketrob71,0,0.0,0.0
n9umea,0,0.0,0.0
kuprienko,0,0.0,0.0
drxt,0,0.0,0.0
Run,0,0.0,0.0
itzumang,0,0.0,0.0
FullmetalPangolin,0,0.0,0.0
davjaxn,0,0.0,0.0
effext73,0,0.0,0.0
terrance.shaw,0,0.0,0.0
ChristopherWoods,0,0.0,0.0
KyleKinkade,0,0.0,0.0
cailian13,0,0.0,0.0
KashHatton,0,0.0,0.0
JeffreySmith,0,0.0,0.0
StephenTaylor,0,0.0,0.0
GeorgeStefanick,0,0.0,0.0
mcastilho,0,0.0,0.0
GeorgeWade,0,0.0,0.0
mredig,0,0.0,0.0
Ashtroll,0,0.0,0.0
amcanu.design,0,0.0,0.0
LutherComan,0,0.0,0.0
na1ya,0,0.0,0.0
WoWHead69,0,0.0,0.0
bomyne,0,0.0,0.0
AlexS.Leung,0,0.0,0.0
FranciscoJavierLopezZuniga,0,0.0,0.0
frontlinefodder,0,0.0,0.0
ajeffgraham,0,0.0,0.0
MartinDekker,2,8.114785345920482E-4,0.0
NapMan,0,0.0,0.0
shotaboogray,0,0.0,0.0
ianbatterham,0,0.0,0.0
beechside,0,0.0,0.0
js13240,0,0.0,0.0
gustavoike,0,0.0,0.0
MarcMcAllister,0,0.0,0.0
dannywg,0,0.0,0.0
StephenHsieh,0,0.0,0.0
AnthonyO'Connell,0,0.0,0.0
1sqy2,0,0.0,0.0
dasmg,0,0.0,0.0
Techspotter,0,0.0,0.0
alexk,0,0.0,0.0
Syndication2,0,0.0,0.0
rgreen,0,0.0,0.0
reson8er,0,0.0,0.0
DanielMcCarthy,0,0.0,0.0
NickCV,5,8.114785345920482E-4,0.0
john.mortensen,0,0.0,0.0
howard,0,0.0,0.0
DustinCromwell,0,0.0,0.0
EricSwinson,0,0.0,0.0
ano,0,0.0,0.0
stevewessels,0,0.0,0.0
chazz1918,0,0.0,0.0
Isilme,0,0.0,0.0
Mike in Weymouth,0,0.0,0.0
brentley3,0,0.0,0.0
IsraelMolina,0,0.0,0.0
nybdotcom,2,8.114785345920482E-4,0.0
goodhanded,0,0.0,0.0
thisisclayton,0,0.0,0.0
gametrender,0,0.0,0.0
Snapper,0,0.0,0.0
KnutRenvall,0,0.0,0.0
coconutbond,0,0.0,0.0
knut.renvall,0,0.0,0.0
notaclone,0,0.0,0.0
ctt1wbw,0,0.0,0.0
Mark1,0,0.0,0.0
davidrgreenberg,0,0.0,0.0
steve,0,0.0,0.0
JulianRupp,0,0.0,0.0
jrox16,0,0.0,0.0
AnirudhSingh,0,0.0,0.0
KevinWeber,0,0.0,0.0
waitWHAT,0,0.0,0.0
thesysop,0,0.0,0.0
ryan_reed,0,0.0,0.0
BattleBrat,0,0.0,0.0
mprogers,0,0.0,0.0
barnettebw89,0,0.0,0.0
cooleye,0,0.0,0.0
kurttappe,2,8.114785345920482E-4,0.0
flatusense,0,0.0,0.0
dr.nikofor,0,0.0,0.0
JamesTravisMeyer,0,0.0,0.0
tony_tc_lau,0,0.0,0.0
NickMartelli,0,0.0,0.0
rtteachr,0,0.0,0.0
JuanManuelMartinez,0,0.0,0.0
Don Newmeyer,0,0.0,0.0
i.leejo,1,8.114785345920482E-4,0.0
AndrewK,0,0.0,0.0
bybeytusc,0,0.0,0.0
katzsa,0,0.0,0.0
mrarlen,0,0.0,0.0
Cooper,0,0.0,0.0
wpetrie79,0,0.0,0.0
dysan819,0,0.0,0.0
brandonckennedy,0,0.0,0.0
ChrisMaddern,2,8.114785345920482E-4,0.0
jvenner,0,0.0,0.0
john5,0,0.0,0.0
justjeepin,0,0.0,0.0
captnspectacular,0,0.0,0.0
EndHaiku,0,0.0,0.0
Texazzpete,0,0.0,0.0
dave.stark,0,0.0,0.0
Bill_Sprague,0,0.0,0.0
SamJividen,0,0.0,0.0
frye,0,0.0,0.0
MichelGrapixeye,0,0.0,0.0
woggledog,0,0.0,0.0
TheITPartner,0,0.0,0.0
MichaelCruz,0,0.0,0.0
nclosuresinc,0,0.0,0.0
ijohnjones,0,0.0,0.0
HoodiVision,0,0.0,0.0
DarylGungadoo,0,0.0,0.0
david.jackson.marks,0,0.0,0.0
JellySuky,0,0.0,0.0
johnrbrowning,0,0.0,0.0
SiljeBipperMom,0,0.0,0.0
payneinthetweet,0,0.0,0.0
Devin,0,0.0,0.0
Untitled_007,0,0.0,0.0
BusyboardsApp,0,0.0,0.0
ascyltogiton,0,0.0,0.0
KarimArdalan,0,0.0,0.0
Jan,0,0.0,0.0
RedFredHolland,0,0.0,0.0
Quest,1,8.114785345920482E-4,0.0
UriKelman,0,0.0,0.0
chezmatt,0,0.0,0.0
ArunVenkatesan,0,0.0,0.0
RobertAPetersen,0,0.0,0.0
stevenagel,0,0.0,0.0
billin,0,0.0,0.0
thetechdread,0,0.0,0.0
MSalzberg,0,0.0,0.0
DoubleHappines,0,0.0,0.0
theUncleMike,0,0.0,0.0
ShaKe,0,0.0,0.0
joochung,0,0.0,0.0
jonpedrosummers,0,0.0,0.0
psychris,0,0.0,0.0
ceramicgod,0,0.0,0.0
RobertZiÄ™ba,0,0.0,0.0
phenixdragon,0,0.0,0.0
racecar0,0,0.0,0.0
crichtonj,0,0.0,0.0
MarkManes,0,0.0,0.0
jessequijano,0,0.0,0.0
DanielHarris,1,8.114785345920482E-4,0.0
bradleyjx,0,0.0,0.0
imhutton,0,0.0,0.0
JamieBudesky,0,0.0,0.0
paulnt04,0,0.0,0.0
DanForman,0,0.0,0.0
EricSchatz,0,0.0,0.0
Jesse3,0,0.0,0.0
Igginz,0,0.0,0.0
SkywalkerJade,5,8.114785345920482E-4,0.0
bibulb,1,8.114785345920482E-4,0.0
Christo,0,0.0,0.0
CalifaBerks,0,0.0,0.0
DarrelHayner,0,0.0,0.0
nicolemoison711,0,0.0,0.0
FredrikAsplund,0,0.0,0.0
TimmyAdriaens,0,0.0,0.0
donmontalvo1,0,0.0,0.0
thomas2,0,0.0,0.0
DustinJMcClure,0,0.0,0.0
MichaelSteuer,0,0.0,0.0
IndySartech,0,0.0,0.0
FredrikAaro,0,0.0,0.0
KenCohen,0,0.0,0.0
amrosario,0,0.0,0.0
freekickhero,0,0.0,0.0
EricLeeSmith,0,0.0,0.0
martin.cohen,0,0.0,0.0
TrevorG,0,0.0,0.0
JohnFaitakes,0,0.0,0.0
bengodar1,0,0.0,0.0
YakirManzur,0,0.0,0.0
ericschultheiss,4,8.114785345920482E-4,0.0
avenged110,0,0.0,0.0
thomsontown,0,0.0,0.0
t_kore,0,0.0,0.0
Convert,0,0.0,0.0
songcunzhi,0,0.0,0.0
sparrgrove,0,0.0,0.0
MattiasAndersson,0,0.0,0.0
isak.dw,0,0.0,0.0
Ano1,0,0.0,0.0
NickdeKruijk,0,0.0,0.0
jordanjpayne,0,0.0,0.0
BunglesDanforth,0,0.0,0.0
Hector,0,0.0,0.0
xhprayer,0,0.0,0.0
kala,0,0.0,0.0
rweavere,0,0.0,0.0
dom.r.evans,0,0.0,0.0
JasonMiller,0,0.0,0.0
adriandoran,0,0.0,0.0
MarkKosoglow,0,0.0,0.0
alanlepo,0,0.0,0.0
yar,0,0.0,0.0
jkn,0,0.0,0.0
seattlematt1976,0,0.0,0.0
sunoletuaw,0,0.0,0.0
Kirz,0,0.0,0.0
insanitypoet,0,0.0,0.0
newsdude,0,0.0,0.0
utradar,0,0.0,0.0
david16,0,0.0,0.0
ncuskey,0,0.0,0.0
UlrichDahl,0,0.0,0.0
Tice,0,0.0,0.0
willie,0,0.0,0.0
porchdog711,0,0.0,0.0
musicarchitect,0,0.0,0.0
fggosselin,0,0.0,0.0
KelDommage,0,0.0,0.0
BPlusArts,0,0.0,0.0
Pero,0,0.0,0.0
payneo,0,0.0,0.0
Keith4,0,0.0,0.0
k3vin.net,0,0.0,0.0
matthew3,0,0.0,0.0
Sdfsdf,0,0.0,0.0
aepxc,0,0.0,0.0
JonathanRÅ¯Å¾ek,0,0.0,0.0
mguniverse,0,0.0,0.0
Brendan Donovan,0,0.0,0.0
jason3,0,0.0,0.0
Iain Delaney,0,0.0,0.0
duncanwilcox,0,0.0,0.0
teedoff087,0,0.0,0.0
Maurice,0,0.0,0.0
Peter Nuding,0,0.0,0.0
sovereignhope,0,0.0,0.0
christodouluke,0,0.0,0.0
jca488,0,0.0,0.0
iHospital,0,0.0,0.0
JoofMaGoof,0,0.0,0.0
sunstreaker84,0,0.0,0.0
Rubber,0,0.0,0.0
euton.lyons,0,0.0,0.0
manensky,0,0.0,0.0
garcondebanane,0,0.0,0.0
boobsandbacon,0,0.0,0.0
Productive_Monk,0,0.0,0.0
AlexanderJanmohamed,0,0.0,0.0
à¸­à¸±à¹Šà¸¢à¹�à¸žà¸£à¹�à¸šà¸£à¹ˆà¹�à¸šà¸£à¹ˆ,0,0.0,0.0
EVula1,0,0.0,0.0
Robert8,0,0.0,0.0
gadgetfreak,0,0.0,0.0
SamiNegm-Awad,0,0.0,0.0
waffffffle,0,0.0,0.0
TheMattTinsley,1,8.114785345920482E-4,0.0
mtbracerz,0,0.0,0.0
Rob2,0,0.0,0.0
joel.garza,0,0.0,0.0
Mike14,0,0.0,0.0
quayzar,0,0.0,0.0
MonicaK,0,0.0,0.0
hnarsing,0,0.0,0.0
JoeMccollum,0,0.0,0.0
markberry987,0,0.0,0.0
lukedubois97,0,0.0,0.0
Jh,0,0.0,0.0
broccoliboy21,0,0.0,0.0
SihanChen,0,0.0,0.0
philbridges,0,0.0,0.0
@iannitram,0,0.0,0.0
jonvdveen,0,0.0,0.0
MichaelDunphy,0,0.0,0.0
Tortri,0,0.0,0.0
stuff,0,0.0,0.0
Felix,0,0.0,0.0
TedParker,0,0.0,0.0
advanced,0,0.0,0.0
makellan,0,0.0,0.0
ericdano,0,0.0,0.0
oldsystem,0,0.0,0.0
MichaelDriver,0,0.0,0.0
haggerty.william91,0,0.0,0.0
AndersonImes,0,0.0,0.0
simonhaggren,0,0.0,0.0
b.nutzinger,0,0.0,0.0
Munas,0,0.0,0.0
Fred lp,0,0.0,0.0
KC,0,0.0,0.0
jokeyrhyme,0,0.0,0.0
AlanColson,0,0.0,0.0
locust776,0,0.0,0.0
Andrex,0,0.0,0.0
DanaHebdon,0,0.0,0.0
hyperleemers,0,0.0,0.0
Steve6,0,0.0,0.0
CFJ,0,0.0,0.0
WallpaperEver,0,0.0,0.0
kiamolav,0,0.0,0.0
Mathieuj_1,0,0.0,0.0
intlaction,0,0.0,0.0
Cito,0,0.0,0.0
aettex,1,8.114785345920482E-4,0.0
ryanmer,0,0.0,0.0
MattPerkins,0,0.0,0.0
TomPiotrowski,0,0.0,0.0
jaspercolt,0,0.0,0.0
JoshSorenson,0,0.0,0.0
James.Laird,0,0.0,0.0
DaveRoods,0,0.0,0.0
ernst.mulder,0,0.0,0.0
markrlangston,0,0.0,0.0
convoyb,0,0.0,0.0
mrtriktrik,0,0.0,0.0
ChrisDeGarmo,0,0.0,0.0
Becky8871,0,0.0,0.0
vivitex,0,0.0,0.0
garrettschmitz03,0,0.0,0.0
gary payton,0,0.0,0.0
catapultcomplex,0,0.0,0.0
JeffKrieger,0,0.0,0.0
mjdean3326,0,0.0,0.0
robert6,0,0.0,0.0
mdswanson,0,0.0,0.0
AdamBernard,0,0.0,0.0
KevinEdwards,0,0.0,0.0
AndrewCarney,0,0.0,0.0
AdamChew1,0,0.0,0.0
jmuff1,0,0.0,0.0
enough_congress,0,0.0,0.0
rousellwall,0,0.0,0.0
coryduncan,0,0.0,0.0
DonaldDuvernoy,0,0.0,0.0
jasleinstein,0,0.0,0.0
mrosen,0,0.0,0.0
Ramirez,0,0.0,0.0
WPSMS,0,0.0,0.0
SethM.Sherwood,0,0.0,0.0
ShaunMorgan,0,0.0,0.0
MichaelHayes,1,8.114785345920482E-4,0.0
cyberdragon666,0,0.0,0.0
smwolfson,0,0.0,0.0
JohnZabbaMcLean,4,8.114785345920482E-4,0.0
nitrama,0,0.0,0.0
theSman,0,0.0,0.0
JustBobF,0,0.0,0.0
Mel,0,0.0,0.0
superpixels,0,0.0,0.0
ordebaru,0,0.0,0.0
tobygcline,0,0.0,0.0
josephaw,0,0.0,0.0
paperodiabolico,0,0.0,0.0
Stephanie_Maks,0,0.0,0.0
PabloGallastegui,0,0.0,0.0
invalidname,0,0.0,0.0
glenn,0,0.0,0.0
Sean_Lucas,0,0.0,0.0
Mystakill,0,0.0,0.0
Andrea_05,0,0.0,0.0
LeechbiteApps,0,0.0,0.0
macsims,0,0.0,0.0
Zack Glascock,0,0.0,0.0
Virgilio,0,0.0,0.0
ArvindChellapondy,0,0.0,0.0
nbcbubba,0,0.0,0.0
marko,0,0.0,0.0
tyler.brown7262,0,0.0,0.0
dickstokes,0,0.0,0.0
AtaRedlight,0,0.0,0.0
PhilPhil,0,0.0,0.0
eBookSavings,0,0.0,0.0
dethpickle,0,0.0,0.0
ty.margheim,0,0.0,0.0
A B,0,0.0,0.0
dbp,0,0.0,0.0
VishalVijayakumar,0,0.0,0.0
Ashaman,0,0.0,0.0
Stranded,0,0.0,0.0
seymourocks,0,0.0,0.0
michael9,0,0.0,0.0
benoitcerrina,0,0.0,0.0
Terez27,0,0.0,0.0
bici,0,0.0,0.0
DeanBonkovich,0,0.0,0.0
BenjaminWikstrom,0,0.0,0.0
visualcandyapps,0,0.0,0.0
iappsbydannyg,0,0.0,0.0
PaulSommers,0,0.0,0.0
owardwk,0,0.0,0.0
DavidLauria,0,0.0,0.0
Cynoteck,0,0.0,0.0
javier.abreu,0,0.0,0.0
DanRosy,0,0.0,0.0
thekevinedwards,0,0.0,0.0
EJCedric,0,0.0,0.0
ADPONE,0,0.0,0.0
DarkRiddles,0,0.0,0.0
Starkiteckt,0,0.0,0.0
dojo,0,0.0,0.0
alexwilks88,0,0.0,0.0
maxpiker,0,0.0,0.0
chris.a.giddings,0,0.0,0.0
PedroCarvalho,0,0.0,0.0
Spark,0,0.0,0.0
wellypierre,0,0.0,0.0
mikeash,0,0.0,0.0
GabrielThompson,1,8.114785345920482E-4,0.0
saany25,0,0.0,0.0
iZian,0,0.0,0.0
Richie,0,0.0,0.0
S'pht'Kr,0,0.0,0.0
HollisWagner,0,0.0,0.0
damanveen,0,0.0,0.0
nateconklin,0,0.0,0.0
hdgarcia,0,0.0,0.0
rblalock,0,0.0,0.0
cpragman,0,0.0,0.0
dillan,0,0.0,0.0
chartier,0,0.0,0.0
nonsequituriat,0,0.0,0.0
olman60,0,0.0,0.0
slim24proprice,0,0.0,0.0
WilliamBeem,1,8.114785345920482E-4,0.0
peanutjelly,0,0.0,0.0
talesftf,0,0.0,0.0
remarkUP,0,0.0,0.0
theguycalledtom,0,0.0,0.0
pdjudd,0,0.0,0.0
no2areAlike,0,0.0,0.0
GeorgeKrahn,0,0.0,0.0
terrieiphone,0,0.0,0.0
robertn409,0,0.0,0.0
ljguitar,0,0.0,0.0
Slevit1,0,0.0,0.0
WinstonBaccus,0,0.0,0.0
IAmTimBaker,0,0.0,0.0
johandodge,0,0.0,0.0
DavidMalcolmPuranen,0,0.0,0.0
